Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1288.0,-0.656049,0.790766,1.198672,-0.012697,0.120456,-1.716298,-0.716164,0.907008,0.060679,0.367341,0.133158,2.192004,-0.43052,1.60541,0.133503,1.694199,-1.224978,0.184652,-0.393687,0.139472,1.222376,0.37881,1.220383,-0.670221,-0.822834,0.016105,-0.038652,-0.185859,8.84,0
1290.0,-0.958632,1.198652,-0.362837,1.426078,0.012743,0.648429,0.55771,-0.824275,0.367203,1.928333,0.251612,0.901277,0.693272,0.30705,0.186479,0.547316,0.763283,-1.352164,0.247303,-0.184078,-0.391527,1.295964,-0.733146,-1.394769,0.795716,-1.420394,-1.927943,0.908268,2.92,0
1293.0,0.158722,0.47272,-0.442428,-1.384406,-1.185787,-0.272189,-1.272403,0.307053,-0.462458,0.185036,0.155148,0.3868,0.499483,-0.343901,0.183969,0.236008,-2.42889,0.646526,0.149942,0.564049,-1.286844,-0.315773,-1.091529,0.744601,-1.405117,-0.928655,0.534314,-0.629375,8.44,0
1297.0,-0.928391,0.906719,0.947712,0.722071,0.84871,-0.231579,-0.204593,-0.648081,0.167729,-0.527898,-0.433066,0.5999,1.184539,0.39826,1.794316,-0.705516,-1.837975,0.714628,-0.771834,-0.273692,-1.769797,-0.89921,-1.502227,-0.434303,-0.394551,0.08996,1.239723,0.676906,38.25,0
1359.0,-1.62217,0.608015,0.111755,-0.097826,-0.0227,0.204552,-0.691887,-0.182351,1.183939,-0.703906,-1.029888,-0.061707,-1.130566,-1.722783,-0.344467,1.448622,-0.038604,0.178577,-2.130148,0.438125,0.093366,-0.664915,0.18005,0.170122,-1.059488,0.331854,1.197135,-0.227941,7.76,0
1365.0,-0.867594,-0.17758,0.854613,-1.226319,0.578558,-0.678014,0.242063,-0.564331,-0.567017,1.523095,-1.409087,0.485366,1.731324,0.685522,-1.331097,-1.281581,-0.751625,0.157908,0.225943,-1.271697,-0.872757,-0.811482,-0.180747,1.984695,-0.933187,-0.976958,-1.13314,0.635545,6.64,0
1374.0,-0.041342,-0.896227,-0.362796,-0.79151,0.295891,2.684377,0.550864,-0.092989,-0.664975,-1.3434,0.73369,0.679354,-0.466101,1.213334,0.021107,0.774761,0.296197,-0.177136,-0.954885,-0.145537,0.842051,-0.508135,0.439741,-1.082736,0.780058,0.312941,-1.202111,-0.224015,114.69,0
1462.0,0.931441,-1.259033,-1.07095,-0.069497,2.133331,-0.672578,0.495274,0.260135,-0.58952,0.161133,-0.447835,-0.357805,-1.661272,-0.024436,0.899094,0.057426,1.090508,0.580327,-0.059541,-0.627926,-0.486264,-1.47051,-0.267079,0.145999,1.715421,0.52832,-0.864854,-1.439368,22.66,0
1465.0,-0.206552,0.811764,-0.220616,0.541984,-0.181125,0.717,-1.597258,1.604182,-1.112483,0.793732,-0.272184,-0.115828,-0.241102,0.255605,0.457525,1.058362,1.407949,0.331822,1.713674,0.092973,1.07744,0.42872,-0.549205,0.181234,0.503172,-0.032198,0.412857,0.865363,49.29,0
1470.0,-0.023373,-2.943888,1.67827,-0.297591,-0.82328,-1.12411,-0.336446,-0.562748,-0.737009,-0.682126,0.529743,2.030363,0.820572,1.122598,-0.37741,0.104665,0.426482,-0.659558,-0.42573,0.854552,1.090293,0.06741,-1.195157,-0.295592,-1.441331,0.075202,0.255403,-0.27071,5.54,0
1487.0,0.241711,0.416901,0.256862,-1.20153,-0.253264,0.409843,1.578712,-0.271926,0.55084,0.878152,-0.196628,1.148408,1.202174,1.380385,0.458432,2.360137,-0.615283,2.124078,0.768299,1.340387,-0.320038,0.844475,1.426974,-1.087359,-0.163326,-2.141253,-0.178333,-0.816008,11.91,0
1489.0,-0.217768,2.923643,1.717804,-1.439448,0.555738,0.798931,-0.337897,0.178308,0.275982,-1.346611,-1.031329,0.172297,0.099403,-0.708563,-0.794376,-0.089779,0.886151,-0.076486,1.622731,-0.695821,0.19311,-0.354295,0.587961,-0.781588,1.927398,-1.690612,1.71548,0.089988,46.4,0
1501.0,0.552425,1.334525,0.857661,-0.730027,0.60009,1.867474,-0.887292,2.118429,0.385702,-0.433228,-0.893289,-0.223287,-1.955278,-0.415244,-0.262927,-1.074414,0.747845,-0.218766,-0.635795,-0.325334,0.355107,0.073221,-0.700975,0.125653,-0.050676,-1.139464,-0.288505,0.579338,39.6,0
1506.0,0.572138,-0.229964,0.676773,-0.979955,-0.948988,-0.251255,1.497566,0.163252,-0.275366,1.544138,-0.286938,2.234733,-0.511283,-1.011729,-0.166362,-0.249084,-0.80772,2.601974,0.318627,0.46425,-0.461879,-0.577669,1.025558,-1.675842,-1.142864,-0.247309,1.351047,-0.374517,281.17,0
1525.0,0.416152,0.027729,1.296258,-1.584723,0.735963,-0.198899,0.924884,-0.819282,0.024393,-0.102507,-1.002435,-1.280413,-0.580411,0.129931,-0.756912,-0.330074,-1.885797,-0.37065,1.023587,0.70518,-0.086922,0.243653,-0.82826,1.624439,2.067763,0.164824,2.590686,-0.680182,11.94,0
1534.0,-1.251079,-0.709624,-0.21949,2.312067,-0.281159,-0.859656,-0.898459,1.140022,0.997302,-0.485478,-1.875784,-1.128594,1.721244,0.688808,0.065461,1.868833,1.958326,-0.03594,-0.017572,-0.582047,-0.284603,-1.486325,-1.490386,-1.722659,1.084337,-1.561402,1.949962,-0.730378,35.59,0
1596.0,1.73735,-0.365054,-1.566187,1.283779,1.401866,-0.906051,-0.331652,-0.905796,-0.120527,0.107829,-0.351383,-1.818891,-0.580879,0.703519,-0.2089,-0.327441,-0.930777,-0.610051,1.408948,-1.139777,0.720823,0.047055,0.244811,-0.732356,-0.351777,-0.00572,-0.520667,0.331432,45.39,0
1600.0,0.457439,2.172707,0.27819,-1.912243,1.163019,-0.203871,2.011925,1.470924,-0.505267,0.721903,-0.593955,0.002691,0.675985,1.113,0.895206,0.07499,2.483424,-0.36502,-1.607201,-1.414699,1.474008,-0.076653,0.159057,-0.542524,-0.452702,-0.787096,0.471151,-0.09738,44.71,0
1613.0,0.435005,0.339438,-0.425879,-1.458731,-1.5458,3.026652,1.478173,1.340183,-0.674607,0.00951,-0.815363,-1.312082,-0.588774,1.326185,0.840745,-0.970048,-0.314816,0.749123,-0.570971,0.079586,0.401847,0.390931,0.254145,-0.653697,-0.550975,-1.13365,-1.561337,-0.114749,32.44,0
1630.0,0.81626,-1.380282,0.272973,0.784631,-1.836734,-0.270581,1.64621,0.551941,-1.870457,0.658339,-0.747737,0.691307,-0.690082,-0.053032,-0.537543,0.003158,-0.56728,-0.223538,-1.175605,0.49066,0.175285,-1.616532,0.992917,-0.176288,0.161762,0.764562,0.328242,1.165203,30.72,0
1670.0,-0.293296,1.034429,0.122925,0.507633,0.403629,1.24073,0.721412,-0.442945,-0.641267,-0.049754,-0.760101,-1.052192,-2.128052,-1.549263,1.985406,-0.6565,1.90346,0.403155,-0.049758,-1.500605,0.004669,1.892184,1.557637,0.274239,-1.148668,-0.957165,-0.852592,1.278155,74.72,0
1741.0,1.63172,0.195893,-0.30308,1.54871,-0.978574,0.051823,0.462966,-0.862801,-0.635914,-0.713738,1.416727,1.914367,0.114793,-0.268219,-0.599841,0.001746,-0.550222,-0.09703,0.413233,-0.405313,-0.189588,-0.185454,-0.317563,-0.441448,0.762197,-1.770736,1.57428,0.135529,18.58,0
1746.0,0.610018,0.725078,-0.708059,-0.914359,-1.032269,-0.247068,0.699205,-0.583762,0.607932,-2.367921,-0.385567,1.167137,-0.170971,-0.829144,-0.656843,-3.028023,-1.011802,1.057241,-0.582603,-0.464544,-2.331812,-1.630838,1.190049,0.617294,-1.297439,-0.630572,-0.029172,-1.196128,96.79,0
1750.0,-2.004144,-0.15921,0.572609,0.591857,0.875237,-1.553557,0.057902,-0.268451,-0.087221,-0.211782,-0.660448,-3.01779,1.161829,0.32999,-1.48429,0.473132,-0.447305,-0.418972,-0.768415,0.53693,-0.799824,-1.096835,1.131745,-0.178881,-0.147486,0.692464,-0.667587,-0.468153,12.67,0
1752.0,0.305715,-1.541378,0.221099,-0.755711,0.855473,0.546663,0.414548,-1.606959,-0.103395,-1.177267,-0.036864,-2.31528,-1.540832,1.189034,0.369053,-0.353816,-0.908743,-1.084254,0.200156,-0.343632,1.546647,-0.184764,0.05872,-1.388503,-0.360699,0.176991,-0.372786,-0.485629,5.11,0
1758.0,0.32691,1.514823,0.144969,1.144186,0.621602,1.084353,-0.60972,-0.206927,-0.202774,0.546277,0.792413,0.125056,0.876707,-0.563331,0.885378,1.015809,0.677496,0.13417,0.713323,-0.894004,0.198362,0.30051,-1.329516,0.474584,-1.248819,-0.427918,0.039761,-0.730736,182.97,0
1770.0,0.082554,0.066557,-0.820182,0.567974,-0.764157,2.287974,-0.109479,-1.171294,-0.984342,1.14758,-0.409152,-1.363764,0.853713,-0.415574,0.65342,0.935566,0.274464,2.395907,-1.724742,-0.81795,-0.25595,2.261174,1.798002,1.288691,-0.794124,-0.677515,-0.82856,-0.783427,22.81,0
1797.0,1.492705,-0.243767,-0.111498,0.774387,-1.663528,0.052646,-1.096872,-0.294415,-0.586421,-0.637981,0.225582,0.221213,-0.219821,0.370684,-0.868615,0.681586,-0.206199,-0.483664,-0.794759,-0.241397,1.870639,-0.063314,-1.144404,0.918819,-0.471928,0.283759,-0.605661,1.280773,7.16,0
1816.0,-0.59076,1.397858,-1.049261,-0.292906,1.399996,0.168174,2.271466,-0.26914,0.257043,1.905149,-1.513923,-1.63775,-0.795508,0.813373,-1.609851,0.597049,0.526707,2.01439,1.045485,0.36405,1.359133,0.538904,-0.46007,-1.144606,-0.569366,-0.040074,0.175018,-2.135196,37.38,0
1829.0,-0.21956,0.028582,0.547537,1.626801,0.185654,-0.909563,-1.818079,0.687011,-0.869087,0.866837,1.39742,-1.544075,0.553893,1.292622,1.019039,-2.096379,-0.853652,-1.280181,0.523473,0.413327,-2.697892,-0.300832,0.80072,0.147976,0.146267,-0.364994,-1.058941,-0.017056,9.94,0
1854.0,0.052093,0.615255,0.6965,0.085861,1.094908,-0.374925,-1.444025,0.477054,0.12638,0.496932,-1.264451,1.790796,0.710502,-0.287997,-0.935453,1.077153,-1.10177,2.261365,-0.613205,1.720505,-0.184474,1.580747,-0.734869,0.018836,0.804749,0.662077,1.100762,-0.487472,113.55,0
1858.0,0.084808,1.248389,-0.705256,0.572541,-0.21916,0.205874,0.08455,-0.788283,-0.260693,0.144932,-0.102724,1.572736,1.009956,0.28998,-0.763146,-0.824023,1.973811,-1.009885,0.11386,0.360949,-0.311324,-1.002204,-0.784897,-0.546505,-0.709493,1.32772,-0.009126,-0.523801,13.96,0
1890.0,0.106958,0.667956,-0.34462,0.901981,-1.271147,1.171304,-0.008952,-0.048012,-0.693014,-1.22785,-1.666672,-0.762777,0.587673,-0.961278,-1.548448,-0.909065,-0.384833,-0.345501,-0.128893,1.032606,1.249254,2.005463,-1.624907,-0.855884,0.698485,-0.454031,0.860786,0.207113,44.83,0
1904.0,1.579204,1.042716,1.061017,-0.411872,-0.097461,-0.305253,-1.505892,1.471769,0.745387,-0.345027,1.304593,-0.630368,-1.838134,1.00737,-1.27856,-0.195775,0.206123,0.385465,0.848401,0.580851,0.549893,-0.790752,0.294244,-1.50555,1.562138,-1.402565,-0.34644,-1.318874,68.3,0
1904.0,-0.730166,0.013428,-0.528758,1.144246,0.226901,-0.46291,-0.133582,1.2197,0.908871,-1.138771,-0.680652,0.47479,0.353367,-1.050382,0.749127,-0.890874,1.303827,0.529449,-1.131924,-0.529077,-0.546461,0.159877,-0.203977,-1.145489,-1.394259,0.549023,0.286237,0.105538,20.14,0
1933.0,0.270732,-0.618919,0.183992,2.538506,1.174567,-0.288408,-0.523372,-2.860439,1.068694,0.786605,-0.543828,-1.431708,-1.155267,0.444398,-0.089341,0.691592,0.086443,0.966759,0.369575,0.828795,-2.089683,-1.234346,-0.364352,1.079569,1.88053,-0.164236,-0.61158,-1.954969,21.39,0
1975.0,0.863564,-0.550191,2.958335,-0.739404,2.105275,0.748367,-1.028264,0.232144,0.771381,-0.225252,0.837983,0.815957,0.596339,-0.016473,-1.17494,-0.076785,0.176065,-1.876051,0.169235,-0.096801,-1.296626,-0.333006,-0.311846,1.930095,0.220118,1.036045,-0.117815,-1.873917,56.37,0
2041.0,0.672342,-0.658187,-0.3356,-1.052971,0.072768,1.065178,0.932738,1.58619,1.727959,-2.045874,-1.193621,-1.808192,0.63193,-0.693082,-0.48918,-0.216597,0.382571,-1.485321,-1.258863,0.001296,1.198746,-0.025397,-0.79166,-2.148209,0.952676,-0.735932,-1.147437,-1.715325,30.92,0
2063.0,-1.439101,-0.961214,-0.238849,-1.208742,0.185708,-0.246448,2.221992,-1.704443,0.161479,0.174005,-1.030557,0.095252,0.769594,0.096491,1.384463,-2.177688,-0.842233,1.475056,0.912026,0.540512,1.233215,-1.916558,0.795611,1.06437,-0.6587,2.629237,0.196349,-2.192769,12.15,0
2083.0,0.381272,-0.71986,1.164995,0.547944,-0.597922,1.502452,0.939451,-0.82792,-0.152045,0.516917,-0.364263,-0.334399,0.036725,-1.065799,-2.232765,0.239135,-1.9889,-0.993039,-1.771582,-1.648444,0.426355,-0.222308,-0.2584,-1.315902,-0.655849,0.376455,-0.052087,0.822674,8.4,0
2098.0,0.965092,-0.25222,-1.852249,-0.756645,-0.097689,-0.776487,-1.054624,0.069752,2.430303,-0.488188,-0.002806,-1.312036,1.243401,0.874743,0.805734,1.359796,-0.427341,-0.302418,1.709879,0.632728,-2.219222,0.454821,-0.581698,0.898172,0.40819,-1.740543,0.26883,0.210628,28.91,0
2111.0,0.363462,0.575529,1.495966,0.413889,0.022898,1.147968,2.242741,0.915071,0.206206,0.432531,0.256044,0.018518,2.165171,-0.749053,1.154906,-0.125857,-1.480419,-0.188318,-0.546776,0.577577,0.0913,-1.022027,1.471008,1.090134,1.586056,0.236965,-0.035733,0.70356,32.57,0
2116.0,-0.577475,0.13006,-0.175678,-1.461034,0.127456,-0.440967,-0.242552,0.363785,1.272533,-0.84877,-0.336558,-0.765083,-0.830181,-0.594569,-0.19645,0.585872,0.320446,-1.056857,1.29416,0.944412,-0.901186,1.224111,0.326938,-0.156455,0.35808,-0.025771,0.545079,0.187316,56.75,0
2118.0,-0.337426,-2.025827,0.527183,-0.373655,0.777947,0.481675,-0.347664,1.022988,0.204842,0.163643,-0.138111,1.683556,-0.713267,-0.322675,-1.237335,0.726731,-0.582149,-0.470036,-0.516937,0.062722,-1.25076,-2.243245,0.457704,-2.113558,0.854138,1.558528,-0.164224,1.299493,87.61,0
2126.0,-0.024256,1.599241,-0.456218,-2.364882,-0.079912,1.707963,0.534968,-0.515323,0.328901,0.971125,-0.085616,2.62639,-0.517418,1.002511,0.761937,-0.699827,-0.42444,1.018099,0.144788,0.338072,-1.635967,0.655999,0.287297,-0.06391,0.360892,-0.409218,-0.591903,-0.241886,8.45,0
2132.0,-0.464203,2.18053,0.911871,-0.968469,2.036296,-0.432857,0.029455,0.897417,-1.969989,-0.237026,-0.573334,0.20508,0.37005,-0.077259,-0.123647,1.065131,0.301486,0.041425,0.147871,1.835889,0.172674,-0.514449,-1.908999,-1.433937,-0.467026,-0.108377,-0.555621,0.351144,21.82,0
2142.0,-0.568508,-0.914489,0.612644,1.369394,-1.107168,0.243716,-1.905005,-1.474538,-0.588766,1.13491,-0.778706,-0.8161,0.036087,0.037084,-0.785131,1.986222,-0.265363,0.113585,-0.40178,0.439972,1.234958,1.663664,-0.762266,1.100795,0.549681,0.974537,-0.091879,-0.187041,36.31,0
2154.0,0.935715,0.954693,1.565721,0.198548,-0.106915,-2.459854,-1.611261,-0.394252,-1.101059,0.814131,-1.310021,-0.501304,-0.462026,1.204743,-0.608239,0.452412,0.195706,0.903288,0.850215,-0.03344,-1.696295,-0.231741,-0.019956,0.286009,-0.737555,1.140901,0.013619,-0.920497,12.36,0
2155.0,-0.458228,1.928543,0.664378,1.048457,-1.041587,-0.68883,-0.681422,0.184394,-0.174002,-0.489494,-0.36407,-0.794035,-0.179839,1.113216,-1.513139,0.346479,1.380093,-0.183187,-0.528876,0.924231,-0.984222,-0.022692,-1.039844,-1.870101,-0.151984,-1.263395,-0.011671,1.11503,10.31,0
2166.0,1.854255,0.093529,1.019216,0.398963,-0.383114,-1.924776,1.626492,-1.049102,1.382771,0.536808,-0.976013,0.311998,2.132911,1.535653,-0.512713,-0.711981,0.100208,-0.165514,1.199737,0.739589,-1.692242,0.458675,-0.179091,0.037108,0.248943,1.198729,0.977793,-0.749743,53.05,0
2220.0,-0.058612,-0.448521,-1.681846,-0.109371,1.844754,-1.712043,-0.024062,-0.056138,0.287735,-0.962725,-1.425111,-1.378598,1.330934,-0.982686,-0.499562,2.104633,-0.734256,0.3424,1.063812,1.01572,-1.331576,-0.713352,0.302364,1.929017,-0.761511,-0.493613,0.419574,0.619658,15.45,0
2234.0,0.680254,-0.846356,-0.532048,0.215501,1.262311,-0.238484,-0.022302,-1.025928,1.863227,0.154263,1.077755,0.029897,0.085267,-1.500309,-2.150762,1.251905,0.078058,0.206428,-1.249054,-0.903064,1.062302,1.740144,-0.621274,0.671483,0.190025,-0.120529,1.851959,-0.453202,2.48,0
2245.0,1.240713,0.381423,-0.016889,1.372017,0.290134,-0.096428,1.379442,1.249262,1.201963,-3.887804,0.440177,0.212117,-0.034863,0.60978,0.260557,0.677807,-0.267962,1.498181,0.778944,0.542527,0.493705,1.157281,1.021688,-0.112772,0.99031,0.174052,1.916927,1.097728,32.94,0
2311.0,-0.625609,2.330711,-2.10204,0.637355,-0.696247,1.88218,0.252806,-0.793795,-0.266495,-0.713931,-0.305777,-0.328648,-0.751156,0.270064,0.391224,-0.996306,-1.658269,0.310956,0.531921,0.730217,0.551174,1.572717,0.997068,2.679828,3.100647,-1.758103,-2.197139,-0.007391,275.9,0
2364.0,0.504232,-0.075885,0.70358,-0.270242,-0.693951,-0.542891,-0.200168,0.843512,-0.486741,-0.288969,0.570217,-0.198796,1.116711,-0.919506,-1.136364,0.304629,0.404288,-0.864959,1.343595,1.924937,-0.627854,1.487301,-2.382132,1.076112,-0.857763,0.976073,-0.961276,-0.068488,50.81,0
2381.0,-0.810116,-0.213881,1.829924,-0.107938,2.110302,-0.385813,1.491765,-1.625693,-0.286509,-0.53611,1.537706,0.185249,-2.088083,-1.31013,-1.012662,0.93405,0.805007,-0.300399,-0.54851,0.716388,-1.129523,0.457669,0.372518,-0.27459,0.397678,0.102094,0.497419,-1.334102,94.83,0
2389.0,0.614502,1.026601,0.320951,0.601216,-0.109919,0.891333,0.065247,-1.147941,0.820216,-1.634146,0.28278,-0.384223,-0.448126,0.171989,-0.709288,0.512206,0.056797,-0.617294,1.33818,0.204783,0.630801,1.416589,1.400179,0.579785,-0.302658,-1.429704,0.206691,1.094584,12.35,0
2393.0,0.354315,-3.444584,0.870062,0.931499,-0.301222,0.988362,0.627965,-0.685507,1.271301,-1.267477,-0.057245,-0.157002,-0.825438,0.303794,1.310369,1.247742,0.723664,-1.695923,-1.335952,0.166169,-0.034235,-0.49808,1.905323,0.10586,0.542413,0.987894,0.054958,2.591062,8.17,0
2408.0,-0.940372,-0.606072,-0.942826,1.562658,0.802086,-0.544152,-0.863876,1.384891,0.361688,1.410418,-0.060149,0.511535,0.300228,-0.624111,-0.144144,-1.184303,0.494107,0.761249,0.990161,0.666545,-0.12821,1.551971,0.892308,1.388546,1.451287,-0.1256,0.387879,0.774565,64.57,0
2414.0,-1.149142,-1.126973,-1.299312,-0.1081,-0.333317,-1.435671,0.149358,-0.095619,1.18224,2.012979,0.45645,-0.696631,0.646724,0.009303,-0.240125,-0.861601,-0.46422,-0.177791,0.804096,0.511026,1.825576,0.674338,0.424295,-0.30623,-1.037463,-0.569893,-0.699839,-2.560907,23.71,0
2436.0,-1.008632,1.60221,0.3686,-0.376524,0.39848,-1.953405,0.282098,1.277492,-0.121116,-1.77199,-0.413941,1.279262,0.25863,-1.41831,2.367629,-1.253809,-0.242925,-1.037386,-1.036002,-0.452151,0.63615,1.290531,-0.386168,-1.010144,0.478639,0.507964,0.240376,0.27574,13.62,0
2438.0,-0.112566,0.098151,-0.181651,1.070244,2.22846,0.179653,-0.006572,0.255861,-0.657922,0.764978,0.441176,-0.42047,0.902067,0.01899,-0.970057,0.351604,0.236993,0.960418,0.831547,-0.109226,-0.472087,0.001744,0.363309,0.483754,0.301412,-0.090762,0.996817,-0.674302,58.82,0
2441.0,2.479403,0.76307,-1.127485,0.185229,0.772684,-0.349369,-1.495144,-1.039064,0.542093,-1.754616,-1.449345,0.536835,-0.222549,-0.69578,-0.494732,-1.470814,0.484453,-0.806544,-0.535752,0.346785,-0.256628,-0.704653,-1.989438,0.367426,0.078993,-0.517387,-1.037399,0.012762,30.45,0
2441.0,0.480472,0.097759,1.638066,0.704775,-0.107283,0.738279,0.048662,0.045193,1.296364,-0.898058,0.02331,1.18971,0.308991,-0.369053,-1.70616,-2.270347,2.076181,0.308512,-0.584073,0.349457,-0.947674,-0.331201,-0.94094,-1.413274,-2.104985,-1.597657,1.021288,-0.986882,43.45,0
2456.0,0.534892,0.956647,0.01658,-0.298567,0.133023,-0.41662,1.203909,1.876534,1.449812,-2.151563,-0.437027,0.004159,0.463058,-1.727315,-1.743444,1.30679,-0.559119,-1.487406,-1.103641,0.390475,-0.822548,0.241626,-0.978727,-1.7442,1.42438,0.39819,-0.333751,-0.521362,5.11,0
2494.0,1.4649,0.59153,1.146813,-0.583693,0.050667,0.402199,-0.550069,-0.095532,-0.58361,0.399059,-1.321394,0.57197,0.310713,-0.203309,0.449517,-0.36494,-0.670131,0.543726,0.587014,-0.50727,-0.593052,-0.182973,-0.552006,1.525119,0.316476,0.0146,-0.932725,0.738989,75.02,0
2499.0,-0.611605,-0.652747,0.772615,0.387323,-2.503448,-0.157771,0.12552,-0.339596,0.160364,-1.809688,-2.831021,-0.975468,0.282247,-3.224956,-0.843546,-1.922761,-0.242624,1.957899,-0.217176,-0.107503,0.839231,0.021307,-0.214992,0.926646,0.471887,0.288626,-0.13878,-0.346065,41.94,0
2537.0,0.917171,-0.336463,1.231253,-1.047146,1.433784,0.47204,-0.968535,0.508979,-0.650303,0.033428,-0.486627,-0.132912,0.941431,0.518512,-1.125365,-1.068096,0.270776,0.343187,-0.674445,1.591315,0.813495,-0.625576,-0.722255,-0.227813,-0.331854,1.256157,0.984523,0.03507,53.99,0
2548.0,0.677906,0.822975,0.058261,0.402619,0.594188,0.487606,-0.778804,-0.67771,-0.288595,-0.706664,-1.473101,0.675952,0.346408,-1.339367,-0.240917,-0.184286,0.181944,-1.081922,-1.353994,0.519724,-1.533962,-0.232663,-0.326077,-0.123284,0.252718,1.598571,-1.599492,0.876582,3.12,0
2581.0,-2.512158,1.393711,-2.042869,2.436395,-0.389768,1.290383,1.084156,-0.436489,-0.359749,-0.837159,0.78737,-0.423468,-0.818984,0.537276,-0.897176,-0.328982,0.107106,-0.642429,-0.491549,1.534983,-0.204235,-0.359627,-0.175125,0.454455,-1.033864,0.427215,0.25582,-1.788655,18.23,0
2588.0,1.794256,1.460814,-0.800563,-1.122427,0.228051,-1.425863,1.364283,-0.468454,1.621807,-0.824403,-0.112202,1.267213,-0.323239,0.272092,1.092659,-0.556047,-1.261739,-1.458711,0.583433,0.388778,1.061663,-0.274045,-1.430737,-2.352752,2.867963,0.526923,0.136792,0.27864,8.35,0
2625.0,-1.431339,-0.794872,1.74333,0.658347,-0.763598,-1.226815,-0.515694,-0.315431,2.049146,-0.188267,-1.189552,-0.058602,0.264338,-1.280547,0.402166,1.208916,0.138671,-0.797065,-0.52887,-1.658836,-0.133835,0.31078,-0.896633,1.9397,0.792279,-1.792777,-1.772263,-0.984024,22.42,0
2661.0,1.573185,0.890922,1.623712,0.010209,-0.209489,-1.247509,0.349684,-0.196168,-0.234672,1.618051,-0.126346,1.330981,-1.588075,2.688112,-0.37327,0.707184,0.866273,-0.497357,0.81903,0.871003,-0.713145,-0.7013,0.045307,-0.115494,1.39313,0.702668,-0.070424,0.606078,22.4,0
2677.0,-2.046653,-0.615311,0.287821,1.115366,0.199769,1.458239,0.86794,-0.488329,-0.140031,0.408422,-0.448636,1.53129,-1.108726,0.316106,0.735447,-0.313447,-0.538799,-0.076081,0.811999,-0.499848,-1.068921,1.150585,0.399296,1.007857,0.759332,2.179889,1.114972,-0.72408,63.22,0
2692.0,0.470268,-0.557489,-0.454126,-1.4125,-0.286113,0.545034,-0.066022,-1.099368,-1.523019,2.111846,0.325161,-0.824069,0.461783,2.189186,0.620462,-2.787068,2.652292,-1.849246,-0.206012,-1.133404,-0.740002,0.28441,-2.071024,-0.090246,1.147342,-0.84324,-1.390285,-0.139305,100.54,0
2731.0,-0.338341,-0.595228,-1.188346,0.519185,0.595264,-1.065647,-0.927254,0.136492,-0.964972,0.178662,1.468047,-0.059823,-1.213616,0.392103,-0.177655,-0.150157,0.475323,0.691037,0.035502,-0.06068,2.063541,1.200554,0.833546,0.131206,-1.005743,1.127386,0.144294,-0.577169,103.5,0
2731.0,-0.24314,-0.966183,1.057329,0.683037,0.181632,-0.042786,-0.680669,-2.130073,-1.412927,-0.742645,-0.892966,0.289361,0.811494,-0.128439,1.408917,-0.782898,-0.135537,-0.050987,1.092186,0.105887,0.133569,-1.654843,-0.899907,1.095952,-2.075342,1.342993,0.499664,-0.747521,106.8,0
2750.0,-0.832049,1.895955,1.411406,-0.119441,0.134592,-0.646181,0.134784,-0.673904,-0.078543,1.810329,-0.095614,-1.048022,-1.366372,0.127118,-0.760895,0.246603,-1.619503,0.69025,-1.060165,0.046297,-0.338303,1.718389,0.171489,1.945472,0.560742,1.425406,-0.208798,0.345503,4.08,0
2805.0,1.218644,0.90496,0.530993,-0.327935,-0.158776,1.137662,1.345911,-0.592863,-0.743759,-0.904134,0.829701,-0.929475,0.817603,0.54569,-0.545092,1.563859,-1.462259,1.659533,0.318886,-2.073466,1.59188,0.972213,-0.428212,-0.964721,-1.569067,2.415446,-0.923382,-1.263589,23.66,0
