customer_id,timestamp,age,gender,region,tenure_months,monthly_charges,total_charges,num_services,contract_type,payment_method,support_tickets,avg_call_minutes,has_online_backup,has_device_protection,has_tech_support,churn
236,2023-01-01 03:55:00,70,M,east,2,54.4,114.1,3,month-to-month,mailed_check,0,408.7,1,0,0,1
237,2023-01-01 03:56:00,66,F,east,10,29.6,299.05,2,two_year,mailed_check,2,252.4,0,0,1,0
238,2023-01-01 03:57:00,49,M,east,18,73.15,1305.95,2,month-to-month,electronic_check,0,245.2,0,0,0,0
239,2023-01-01 03:58:00,40,F,south,11,95.0,1120.3,5,month-to-month,electronic_check,2,346.1,1,0,0,1
240,2023-01-01 03:59:00,63,M,east,16,19.75,284.35,1,two_year,mailed_check,1,358.1,0,0,0,0
241,2023-01-01 04:00:00,28,F,north,72,86.6,6350.5,7,two_year,bank_transfer,2,507.0,1,1,1,0
242,2023-01-01 04:01:00,60,M,north,72,109.2,7878.3,7,two_year,bank_transfer,0,491.5,1,1,1,0
243,2023-01-01 04:02:00,24,F,west,41,74.7,3187.65,6,one_year,credit_card,1,494.1,0,0,1,0
244,2023-01-01 04:03:00,65,F,east,65,94.4,6126.15,6,month-to-month,electronic_check,1,506.5,1,1,0,0
245,2023-01-01 04:04:00,63,F,north,13,54.8,731.3,4,month-to-month,electronic_check,5,527.9,1,1,0,0
246,2023-01-01 04:05:00,24,M,south,4,75.35,273.4,3,month-to-month,electronic_check,1,333.2,0,0,0,0
247,2023-01-01 04:06:00,73,M,north,41,65.0,2531.8,4,one_year,mailed_check,2,357.1,0,1,0,0
248,2023-01-01 04:07:00,48,M,east,15,74.4,1074.3,3,month-to-month,electronic_check,0,436.3,1,0,0,1
249,2023-01-01 04:08:00,75,M,west,1,48.55,48.55,3,month-to-month,mailed_check,1,119.4,0,0,0,1
250,2023-01-01 04:09:00,21,M,south,42,99.0,4298.45,6,one_year,electronic_check,1,216.3,1,1,0,0
251,2023-01-01 04:10:00,31,F,south,51,93.5,4619.55,6,one_year,electronic_check,2,547.6,1,1,0,0
252,2023-01-01 04:11:00,54,F,north,2,70.4,147.15,2,month-to-month,electronic_check,0,313.7,0,0,0,1
253,2023-01-01 04:12:00,31,M,south,1,40.2,40.2,3,month-to-month,electronic_check,2,31.1,1,0,0,1
254,2023-01-01 04:13:00,42,M,south,32,83.7,2633.3,7,one_year,credit_card,2,243.3,1,1,1,0
255,2023-01-01 04:14:00,66,M,north,10,19.85,193.05,1,month-to-month,mailed_check,3,96.5,0,0,0,0
256,2023-01-01 04:15:00,28,F,south,67,59.55,4103.9,6,two_year,electronic_check,1,213.8,1,1,1,0
257,2023-01-01 04:16:00,67,F,west,61,115.1,7008.15,8,two_year,credit_card,4,327.0,1,1,1,0
258,2023-01-01 04:17:00,25,M,west,50,114.35,5791.1,8,one_year,credit_card,3,303.1,1,1,1,0
259,2023-01-01 04:18:00,30,F,south,2,44.6,80.55,2,month-to-month,credit_card,1,294.3,0,0,0,1
260,2023-01-01 04:19:00,60,F,west,29,45.0,1228.65,4,month-to-month,electronic_check,3,11.0,0,1,0,0
261,2023-01-01 04:20:00,75,M,north,3,41.15,132.2,3,month-to-month,electronic_check,2,267.1,0,1,0,1
262,2023-01-01 04:21:00,30,M,west,13,106.9,1364.3,6,month-to-month,electronic_check,3,17.4,1,1,0,1
263,2023-01-01 04:22:00,39,M,south,57,89.85,4925.35,4,month-to-month,electronic_check,1,242.9,1,0,0,0
264,2023-01-01 04:23:00,85,F,east,31,49.85,1520.1,5,two_year,bank_transfer,0,388.2,1,0,1,0
265,2023-01-01 04:24:00,90,F,north,45,113.3,5032.25,8,one_year,mailed_check,1,75.5,1,1,1,0
266,2023-01-01 04:25:00,60,F,west,61,88.1,5526.75,8,two_year,mailed_check,2,550.1,1,1,1,0
267,2023-01-01 04:26:00,50,M,south,50,24.9,1195.25,1,two_year,bank_transfer,2,378.3,0,0,0,0
268,2023-01-01 04:27:00,43,F,west,19,105.0,2007.25,7,month-to-month,mailed_check,2,130.6,1,0,1,0
269,2023-01-01 04:28:00,62,M,north,59,19.35,1099.6,1,two_year,mailed_check,0,236.5,0,0,0,1
270,2023-01-01 04:29:00,61,F,east,71,24.25,1732.95,1,two_year,credit_card,2,58.1,0,0,0,0
271,2023-01-01 04:30:00,39,F,north,16,94.45,1511.2,5,month-to-month,electronic_check,1,13.2,0,0,1,1
272,2023-01-01 04:31:00,19,M,west,57,59.75,3450.15,5,two_year,electronic_check,1,549.5,1,0,1,0
273,2023-01-01 04:32:00,29,M,south,1,24.8,24.8,1,month-to-month,bank_transfer,2,405.1,0,0,0,1
274,2023-01-01 04:33:00,87,M,east,20,107.05,2172.05,6,month-to-month,electronic_check,0,467.8,1,0,1,0
275,2023-01-01 04:34:00,48,M,west,1,70.6,70.6,2,month-to-month,mailed_check,1,373.3,0,0,0,1
276,2023-01-01 04:35:00,53,M,east,5,85.4,401.1,4,month-to-month,electronic_check,2,544.1,1,0,1,1
277,2023-01-01 04:36:00,52,F,north,52,105.05,5624.85,6,month-to-month,electronic_check,1,537.6,1,1,0,1
278,2023-01-01 04:37:00,75,M,north,21,64.95,1339.8,5,month-to-month,bank_transfer,0,34.9,1,0,0,0
279,2023-01-01 04:38:00,22,M,north,14,55.0,771.95,5,month-to-month,electronic_check,3,113.7,0,1,1,0
280,2023-01-01 04:39:00,24,F,west,5,50.55,244.75,3,month-to-month,bank_transfer,1,237.5,1,0,0,0
281,2023-01-01 04:40:00,38,F,west,6,55.15,322.9,4,month-to-month,mailed_check,3,204.7,1,0,0,0
282,2023-01-01 04:41:00,53,F,south,10,51.2,498.25,3,month-to-month,electronic_check,2,315.3,1,0,0,0
283,2023-01-01 04:42:00,66,F,west,1,25.4,25.4,1,month-to-month,mailed_check,3,159.9,0,0,0,0
284,2023-01-01 04:43:00,53,F,north,68,54.45,3687.75,3,month-to-month,mailed_check,2,478.5,0,0,0,0
285,2023-01-01 04:44:00,50,M,east,18,95.15,1779.95,5,month-to-month,mailed_check,1,4.5,0,1,0,1
286,2023-01-01 04:45:00,86,F,south,22,76.0,1783.6,2,one_year,credit_card,5,474.9,0,0,0,0
287,2023-01-01 04:46:00,29,F,north,20,44.35,927.15,2,month-to-month,electronic_check,1,236.0,0,0,0,0
288,2023-01-01 04:47:00,59,M,south,1,70.0,70.0,2,month-to-month,electronic_check,2,3.1,0,0,0,1
289,2023-01-01 04:48:00,57,M,south,8,74.5,606.55,3,month-to-month,electronic_check,1,508.2,1,0,0,1
290,2023-01-01 04:49:00,52,M,south,10,44.85,435.4,2,month-to-month,credit_card,0,268.1,0,0,0,1
291,2023-01-01 04:50:00,76,M,north,24,76.1,1712.7,2,month-to-month,electronic_check,1,434.8,0,0,0,1
292,2023-01-01 04:51:00,37,M,south,35,61.2,2021.2,5,one_year,mailed_check,0,527.1,1,1,0,0
293,2023-01-01 04:52:00,87,M,north,23,86.8,1940.8,5,one_year,mailed_check,0,20.6,1,1,1,0
294,2023-01-01 04:53:00,42,F,west,6,89.35,567.8,4,month-to-month,electronic_check,1,157.3,0,0,0,0
295,2023-01-01 04:54:00,57,F,south,12,19.7,220.35,1,month-to-month,mailed_check,1,71.3,0,0,0,0
296,2023-01-01 04:55:00,56,M,north,1,20.25,20.25,1,month-to-month,mailed_check,1,58.8,0,0,0,0
297,2023-01-01 04:56:00,80,F,east,71,76.05,5436.45,3,two_year,electronic_check,1,567.4,0,1,0,0
298,2023-01-01 04:57:00,50,M,west,35,100.8,3437.5,5,month-to-month,electronic_check,1,483.3,0,1,0,0
299,2023-01-01 04:58:00,38,M,south,40,74.55,3015.75,5,month-to-month,electronic_check,1,218.8,0,1,0,0
300,2023-01-01 04:59:00,19,F,west,1,73.6,73.6,3,month-to-month,mailed_check,1,412.4,0,0,0,1
301,2023-01-01 05:00:00,44,M,east,23,64.9,1509.8,4,one_year,bank_transfer,1,551.7,0,0,0,0
302,2023-01-01 05:01:00,78,F,east,4,95.45,396.1,4,month-to-month,electronic_check,2,132.5,0,0,0,1
303,2023-01-01 05:02:00,18,M,south,4,90.4,356.65,5,month-to-month,electronic_check,0,8.5,0,1,1,0
304,2023-01-01 05:03:00,83,F,north,68,60.3,4109.0,6,two_year,credit_card,0,494.5,1,1,1,0
305,2023-01-01 05:04:00,57,M,south,38,81.85,3141.7,3,month-to-month,mailed_check,3,433.6,1,0,0,0
306,2023-01-01 05:05:00,28,M,west,52,24.8,1229.1,1,two_year,mailed_check,0,96.2,0,0,0,0
307,2023-01-01 05:06:00,40,M,west,32,74.9,2303.35,2,month-to-month,electronic_check,1,293.8,0,0,0,1
308,2023-01-01 05:07:00,58,M,west,29,75.55,2054.4,6,two_year,mailed_check,2,96.3,0,1,1,0
309,2023-01-01 05:08:00,41,M,west,38,101.15,3741.85,5,month-to-month,electronic_check,0,361.6,1,0,0,0
310,2023-01-01 05:09:00,25,M,south,48,78.75,3682.45,6,one_year,credit_card,0,388.5,0,1,0,0
311,2023-01-01 05:10:00,66,F,south,1,19.25,19.25,1,month-to-month,bank_transfer,1,166.0,0,0,0,0
312,2023-01-01 05:11:00,67,F,west,22,89.05,1886.25,5,month-to-month,electronic_check,1,468.5,0,0,1,0
313,2023-01-01 05:12:00,26,F,east,43,115.05,4895.1,8,two_year,credit_card,1,284.2,1,1,1,0
314,2023-01-01 05:13:00,38,F,south,5,69.35,341.6,2,month-to-month,electronic_check,2,423.8,0,0,0,0
315,2023-01-01 05:14:00,35,M,south,5,80.6,415.55,3,month-to-month,electronic_check,1,383.9,0,0,0,1
316,2023-01-01 05:15:00,66,M,west,51,110.05,5686.4,7,one_year,credit_card,1,270.5,1,0,1,0
317,2023-01-01 05:16:00,71,M,north,71,19.9,1355.1,1,two_year,credit_card,3,175.6,0,0,0,0
318,2023-01-01 05:17:00,71,F,north,38,80.3,3058.65,7,one_year,credit_card,2,122.6,1,0,1,1
319,2023-01-01 05:18:00,86,M,east,24,93.15,2231.05,5,month-to-month,electronic_check,0,447.6,0,1,0,1
320,2023-01-01 05:19:00,74,M,north,35,91.5,3236.35,4,month-to-month,credit_card,2,385.2,0,0,1,0
321,2023-01-01 05:20:00,41,F,north,54,82.45,4350.1,7,one_year,bank_transfer,3,168.6,1,0,1,1
322,2023-01-01 05:21:00,25,F,west,72,60.0,4264.0,6,two_year,electronic_check,0,580.3,1,1,1,0
323,2023-01-01 05:22:00,62,M,south,1,44.8,44.8,2,month-to-month,electronic_check,0,486.2,0,0,0,0
324,2023-01-01 05:23:00,84,F,east,9,48.6,422.3,3,one_year,mailed_check,1,76.1,0,0,0,0
325,2023-01-01 05:24:00,89,M,south,69,60.05,4176.7,6,two_year,bank_transfer,2,97.5,1,0,1,0
326,2023-01-01 05:25:00,34,F,north,52,102.7,5138.1,6,month-to-month,credit_card,0,326.4,1,0,1,0
327,2023-01-01 05:26:00,35,F,north,11,82.9,880.05,4,month-to-month,electronic_check,1,61.4,0,0,1,0
328,2023-01-01 05:27:00,20,F,west,2,70.35,139.05,2,month-to-month,electronic_check,1,578.6,0,0,0,1
329,2023-01-01 05:28:00,28,F,north,28,35.9,973.65,2,month-to-month,electronic_check,2,382.8,0,0,0,0
330,2023-01-01 05:29:00,58,F,east,17,82.65,1470.05,3,month-to-month,credit_card,0,39.7,0,1,0,0
331,2023-01-01 05:30:00,57,F,south,35,19.85,739.35,1,two_year,mailed_check,0,266.1,0,0,0,0
332,2023-01-01 05:31:00,45,F,south,8,19.2,161.95,1,one_year,mailed_check,2,133.2,0,0,0,0
333,2023-01-01 05:32:00,40,M,west,46,94.9,4422.95,5,one_year,credit_card,0,294.3,1,1,0,0
334,2023-01-01 05:33:00,78,F,east,7,73.85,511.25,2,month-to-month,electronic_check,1,148.2,0,0,0,1
335,2023-01-01 05:34:00,51,F,east,2,80.6,155.8,3,month-to-month,mailed_check,2,499.1,0,1,0,1
336,2023-01-01 05:35:00,77,M,south,68,75.8,5293.95,6,one_year,bank_transfer,1,432.7,1,1,1,1
337,2023-01-01 05:36:00,88,F,south,43,104.6,4759.85,6,two_year,electronic_check,2,543.9,1,1,0,1
338,2023-01-01 05:37:00,41,F,east,68,88.15,6148.45,8,two_year,electronic_check,2,118.8,1,1,1,0
339,2023-01-01 05:38:00,32,F,north,36,94.8,3565.65,5,month-to-month,credit_card,2,231.2,1,0,0,0
340,2023-01-01 05:39:00,87,M,north,63,103.4,6603.0,6,month-to-month,electronic_check,1,483.3,1,1,0,1
341,2023-01-01 05:40:00,64,F,east,32,54.65,1830.1,4,month-to-month,bank_transfer,1,224.3,1,0,1,0
342,2023-01-01 05:41:00,39,F,east,71,85.75,6223.8,8,two_year,credit_card,2,227.5,1,1,1,0
343,2023-01-01 05:42:00,63,F,north,66,67.45,4508.65,5,month-to-month,bank_transfer,0,591.6,1,1,0,0
344,2023-01-01 05:43:00,55,M,west,63,20.5,1328.15,1,one_year,mailed_check,1,462.5,0,0,0,0
345,2023-01-01 05:44:00,84,F,east,41,20.25,865.0,1,one_year,credit_card,1,516.5,0,0,0,0
346,2023-01-01 05:45:00,36,F,north,1,72.1,72.1,2,month-to-month,electronic_check,2,244.2,0,0,0,0
347,2023-01-01 05:46:00,90,F,west,2,90.4,168.2,4,month-to-month,electronic_check,1,351.6,0,0,0,1
348,2023-01-01 05:47:00,86,F,west,70,19.45,1303.5,1,two_year,bank_transfer,0,270.3,0,0,0,0
349,2023-01-01 05:48:00,31,F,south,23,44.95,996.85,3,month-to-month,electronic_check,2,270.2,0,0,0,0
350,2023-01-01 05:49:00,30,F,south,64,97.0,6430.9,6,one_year,bank_transfer,1,76.6,1,1,0,0
351,2023-01-01 05:50:00,56,M,south,37,62.8,2278.75,5,two_year,credit_card,3,505.3,0,1,1,0
352,2023-01-01 05:51:00,21,M,east,17,44.6,681.4,2,one_year,mailed_check,2,234.3,0,0,0,0
353,2023-01-01 05:52:00,39,F,north,7,89.15,574.35,4,month-to-month,electronic_check,0,349.1,0,0,0,0
354,2023-01-01 05:53:00,49,M,south,4,84.8,371.9,4,month-to-month,bank_transfer,1,514.2,1,1,0,1
355,2023-01-01 05:54:00,88,F,north,21,41.9,840.1,3,month-to-month,electronic_check,1,464.1,0,0,0,1
356,2023-01-01 05:55:00,90,F,north,10,80.25,846.0,3,month-to-month,bank_transfer,1,118.9,0,0,0,1
357,2023-01-01 05:56:00,29,F,south,16,54.1,889.0,3,month-to-month,electronic_check,2,371.1,0,0,0,0
358,2023-01-01 05:57:00,83,M,east,64,105.25,6823.4,6,two_year,electronic_check,2,297.4,1,0,1,0
359,2023-01-01 05:58:00,24,M,west,27,30.75,805.1,2,month-to-month,credit_card,0,156.1,0,0,0,1
360,2023-01-01 05:59:00,72,M,north,42,97.1,4016.75,5,one_year,electronic_check,2,24.5,0,0,0,0
361,2023-01-01 06:00:00,79,M,north,5,20.2,83.75,1,month-to-month,mailed_check,1,377.9,0,0,0,0
362,2023-01-01 06:01:00,83,F,south,41,98.8,3959.15,6,two_year,bank_transfer,0,467.9,1,0,1,0
363,2023-01-01 06:02:00,34,M,east,58,50.3,2878.55,3,one_year,credit_card,1,565.0,0,1,0,0
364,2023-01-01 06:03:00,83,F,west,47,20.55,945.7,1,two_year,mailed_check,0,213.0,0,0,0,0
365,2023-01-01 06:04:00,26,M,east,18,75.9,1373.05,3,month-to-month,bank_transfer,1,239.5,0,0,1,0
366,2023-01-01 06:05:00,55,M,east,5,96.5,492.55,5,month-to-month,bank_transfer,0,97.8,0,1,0,1
367,2023-01-01 06:06:00,52,M,north,23,59.95,1406.0,4,month-to-month,bank_transfer,3,590.8,0,0,0,0
368,2023-01-01 06:07:00,41,F,north,1,19.15,19.15,1,month-to-month,mailed_check,1,509.8,0,0,0,0
369,2023-01-01 06:08:00,19,M,north,71,98.65,6962.85,5,one_year,credit_card,1,574.6,0,1,0,0
370,2023-01-01 06:09:00,74,M,east,72,112.6,8126.65,8,two_year,credit_card,0,297.2,1,1,1,0
371,2023-01-01 06:10:00,42,M,south,33,20.6,690.25,1,one_year,mailed_check,3,125.9,0,0,0,0
372,2023-01-01 06:11:00,66,M,north,2,85.65,181.5,3,month-to-month,electronic_check,0,343.9,0,0,0,1
373,2023-01-01 06:12:00,47,M,east,24,35.75,830.8,3,two_year,mailed_check,2,223.3,0,0,1,0
374,2023-01-01 06:13:00,45,F,west,56,99.75,5608.4,6,one_year,credit_card,0,208.7,1,1,1,0
375,2023-01-01 06:14:00,82,M,south,37,96.1,3646.8,5,month-to-month,credit_card,0,49.4,1,0,0,0
376,2023-01-01 06:15:00,24,F,west,43,85.1,3662.25,7,one_year,credit_card,2,43.9,1,1,1,0
377,2023-01-01 06:16:00,71,M,east,1,25.35,25.35,1,month-to-month,mailed_check,0,227.3,0,0,0,0
378,2023-01-01 06:17:00,72,F,east,25,104.95,2566.5,6,month-to-month,bank_transfer,0,555.7,0,1,1,1
379,2023-01-01 06:18:00,45,F,west,61,89.65,5308.7,8,two_year,electronic_check,0,433.8,1,1,1,0
380,2023-01-01 06:19:00,37,M,north,17,86.75,1410.25,4,one_year,electronic_check,1,456.3,0,1,1,0
381,2023-01-01 06:20:00,18,F,west,41,86.2,3339.05,5,one_year,bank_transfer,4,140.6,1,1,1,0
382,2023-01-01 06:21:00,86,M,west,1,50.65,50.65,3,month-to-month,mailed_check,0,440.7,1,0,0,1
383,2023-01-01 06:22:00,87,M,west,72,64.8,4732.35,7,two_year,bank_transfer,1,243.8,1,1,1,0
384,2023-01-01 06:23:00,35,M,east,1,90.85,90.85,4,month-to-month,credit_card,0,35.6,1,0,0,1
385,2023-01-01 06:24:00,20,M,west,48,108.1,5067.45,6,two_year,bank_transfer,1,236.9,1,1,0,0
386,2023-01-01 06:25:00,26,M,west,11,19.95,214.75,1,month-to-month,mailed_check,0,78.8,0,0,0,1
387,2023-01-01 06:26:00,22,F,west,55,85.45,4874.7,4,month-to-month,electronic_check,2,512.2,1,1,0,1
388,2023-01-01 06:27:00,78,F,west,42,54.75,2348.45,6,one_year,electronic_check,1,504.2,1,1,1,0
389,2023-01-01 06:28:00,83,M,west,44,90.4,4063.0,4,month-to-month,mailed_check,0,172.5,0,1,0,0
390,2023-01-01 06:29:00,29,M,south,1,44.0,44.0,2,month-to-month,electronic_check,1,367.2,0,0,0,0
391,2023-01-01 06:30:00,72,F,east,27,95.6,2595.25,4,month-to-month,bank_transfer,1,218.3,0,0,0,0
392,2023-01-01 06:31:00,31,M,south,27,84.8,2309.55,7,month-to-month,bank_transfer,1,92.5,1,1,1,0
393,2023-01-01 06:32:00,44,F,west,2,44.3,89.3,2,month-to-month,electronic_check,1,389.6,0,0,0,0
394,2023-01-01 06:33:00,61,F,west,19,19.9,367.55,1,month-to-month,mailed_check,3,456.1,0,0,0,0
395,2023-01-01 06:34:00,70,F,west,42,95.05,3944.5,4,month-to-month,electronic_check,2,464.8,0,0,0,0
396,2023-01-01 06:35:00,81,F,east,66,90.05,5965.95,8,two_year,credit_card,2,89.5,1,1,1,0
397,2023-01-01 06:36:00,21,M,south,33,109.9,3694.7,7,month-to-month,bank_transfer,4,307.5,0,1,1,0
398,2023-01-01 06:37:00,32,F,north,34,73.95,2524.45,3,month-to-month,credit_card,0,14.3,1,0,0,1
399,2023-01-01 06:38:00,38,M,east,33,54.6,1803.7,5,month-to-month,electronic_check,2,54.1,0,1,1,0
400,2023-01-01 06:39:00,40,F,east,23,20.05,415.1,1,one_year,mailed_check,2,48.6,0,0,0,0
401,2023-01-01 06:40:00,90,F,east,32,19.75,624.15,1,one_year,bank_transfer,1,34.3,0,0,0,0
402,2023-01-01 06:41:00,74,F,east,11,20.05,237.7,1,one_year,credit_card,0,200.3,0,0,0,0
403,2023-01-01 06:42:00,41,M,west,69,99.45,7007.6,5,month-to-month,credit_card,1,214.6,0,1,0,1
404,2023-01-01 06:43:00,88,F,north,68,55.9,3848.8,4,one_year,bank_transfer,1,418.7,0,0,1,0
405,2023-01-01 06:44:00,54,M,south,20,19.7,419.4,1,two_year,mailed_check,1,197.9,0,0,0,0
406,2023-01-01 06:45:00,54,M,east,72,19.8,1468.75,1,two_year,credit_card,0,84.2,0,0,0,0
407,2023-01-01 06:46:00,49,M,west,60,95.4,5812.0,5,one_year,bank_transfer,1,568.1,0,1,0,0
408,2023-01-01 06:47:00,28,M,west,32,93.95,2861.45,5,month-to-month,mailed_check,0,525.3,1,0,0,0
409,2023-01-01 06:48:00,86,F,west,1,19.9,19.9,1,month-to-month,mailed_check,0,74.5,0,0,0,1
410,2023-01-01 06:49:00,19,M,west,1,19.6,19.6,1,month-to-month,mailed_check,0,217.7,0,0,0,1
411,2023-01-01 06:50:00,30,M,west,3,81.35,233.7,3,month-to-month,electronic_check,1,100.9,1,0,0,1
412,2023-01-01 06:51:00,34,F,east,46,24.45,1066.15,1,one_year,bank_transfer,1,575.5,0,0,0,0
413,2023-01-01 06:52:00,38,F,north,29,74.95,2149.05,2,month-to-month,electronic_check,2,213.6,0,0,0,0
414,2023-01-01 06:53:00,27,M,east,51,87.35,4473.0,5,month-to-month,electronic_check,2,58.9,1,1,1,0
415,2023-01-01 06:54:00,19,F,east,48,70.65,3545.05,2,month-to-month,bank_transfer,4,436.1,0,0,0,0
416,2023-01-01 06:55:00,67,F,north,16,73.25,1195.75,3,month-to-month,bank_transfer,2,427.0,1,0,0,0
417,2023-01-01 06:56:00,88,M,west,70,98.7,6858.9,6,two_year,bank_transfer,0,144.6,1,1,1,0
418,2023-01-01 06:57:00,26,F,east,40,24.8,1024.7,1,two_year,mailed_check,0,192.9,0,0,0,0
419,2023-01-01 06:58:00,39,F,west,22,83.3,1845.9,4,month-to-month,electronic_check,1,249.0,1,0,0,1
420,2023-01-01 06:59:00,54,F,north,1,75.3,75.3,3,month-to-month,bank_transfer,0,160.6,0,1,0,1
421,2023-01-01 07:00:00,85,F,west,5,24.3,132.25,1,month-to-month,mailed_check,2,173.3,0,0,0,0
422,2023-01-01 07:01:00,68,F,south,7,69.85,515.45,2,month-to-month,bank_transfer,3,481.0,0,0,0,0
423,2023-01-01 07:02:00,73,M,east,29,100.55,2830.45,6,one_year,credit_card,0,451.1,1,1,1,0
424,2023-01-01 07:03:00,60,M,east,44,25.7,1110.5,1,one_year,mailed_check,1,415.6,0,0,0,0
425,2023-01-01 07:04:00,48,F,east,10,40.7,449.3,4,month-to-month,bank_transfer,1,412.1,1,1,0,0
426,2023-01-01 07:05:00,32,F,west,55,51.65,2838.55,2,month-to-month,bank_transfer,5,313.1,0,0,0,0
427,2023-01-01 07:06:00,81,M,north,52,105.1,5376.4,6,one_year,bank_transfer,4,210.6,1,1,0,0
428,2023-01-01 07:07:00,76,F,east,10,85.95,858.6,3,month-to-month,electronic_check,0,432.3,0,0,0,0
429,2023-01-01 07:08:00,19,M,west,18,75.6,1395.05,2,month-to-month,bank_transfer,4,69.8,0,0,0,0
430,2023-01-01 07:09:00,70,F,north,68,58.25,3975.7,4,one_year,bank_transfer,1,84.6,0,0,1,0
431,2023-01-01 07:10:00,24,F,south,61,19.4,1182.55,1,month-to-month,mailed_check,1,75.8,0,0,0,1
432,2023-01-01 07:11:00,71,F,south,72,65.2,4784.45,7,two_year,credit_card,1,439.6,1,1,1,0
433,2023-01-01 07:12:00,78,M,east,2,53.45,119.5,4,month-to-month,electronic_check,1,354.9,0,1,0,0
434,2023-01-01 07:13:00,27,M,west,12,45.4,518.9,2,month-to-month,bank_transfer,3,270.1,0,0,0,1
435,2023-01-01 07:14:00,49,M,west,41,19.75,899.45,1,two_year,electronic_check,0,285.7,0,0,0,0
436,2023-01-01 07:15:00,27,F,west,26,44.45,1183.8,4,month-to-month,credit_card,2,496.5,0,1,1,0
437,2023-01-01 07:16:00,59,M,south,36,20.85,720.05,1,one_year,bank_transfer,4,73.0,0,0,0,0
438,2023-01-01 07:17:00,85,M,east,72,114.05,8468.2,8,two_year,credit_card,1,229.9,1,1,1,0
439,2023-01-01 07:18:00,23,M,north,35,89.85,3161.2,4,month-to-month,bank_transfer,0,456.1,0,0,1,0
440,2023-01-01 07:19:00,47,M,south,1,55.05,55.05,4,month-to-month,mailed_check,0,394.7,0,1,1,0
441,2023-01-01 07:20:00,89,F,north,16,112.95,1882.55,7,month-to-month,electronic_check,2,261.1,0,1,1,0
442,2023-01-01 07:21:00,39,F,north,49,101.55,5070.4,5,month-to-month,credit_card,1,134.6,0,0,0,0
443,2023-01-01 07:22:00,27,F,west,54,114.65,6049.5,8,one_year,mailed_check,0,567.9,1,1,1,0
444,2023-01-01 07:23:00,53,F,west,18,64.8,1166.7,4,month-to-month,electronic_check,2,244.8,0,0,0,0
445,2023-01-01 07:24:00,55,F,east,36,80.4,2937.65,3,month-to-month,electronic_check,1,526.7,0,0,0,0
446,2023-01-01 07:25:00,66,F,north,60,105.9,6396.45,6,month-to-month,electronic_check,3,466.7,1,1,0,1
447,2023-01-01 07:26:00,40,F,north,1,69.55,69.55,2,month-to-month,mailed_check,1,516.9,0,0,0,1
448,2023-01-01 07:27:00,87,F,north,52,25.05,1270.25,1,two_year,bank_transfer,1,10.2,0,0,0,0
449,2023-01-01 07:28:00,56,M,east,8,94.75,759.55,5,month-to-month,electronic_check,2,286.4,0,1,0,0
450,2023-01-01 07:29:00,38,M,north,72,105.5,7611.55,7,two_year,bank_transfer,0,155.7,1,0,1,0
451,2023-01-01 07:30:00,88,F,south,64,24.7,1642.75,1,one_year,mailed_check,1,164.4,0,0,0,0
452,2023-01-01 07:31:00,85,F,west,22,69.75,1545.4,6,month-to-month,mailed_check,2,161.9,0,1,1,0
453,2023-01-01 07:32:00,54,M,west,60,60.2,3582.4,6,month-to-month,bank_transfer,1,233.6,1,1,1,0
454,2023-01-01 07:33:00,19,F,west,28,81.05,2227.1,3,month-to-month,electronic_check,3,246.4,0,0,0,1
455,2023-01-01 07:34:00,61,F,south,61,24.4,1417.9,1,two_year,mailed_check,1,380.4,0,0,0,0
456,2023-01-01 07:35:00,58,F,east,24,104.15,2494.65,6,month-to-month,electronic_check,4,180.2,1,1,0,0
457,2023-01-01 07:36:00,28,M,north,28,92.9,2768.35,6,one_year,bank_transfer,1,163.7,1,1,1,0
458,2023-01-01 07:37:00,64,F,west,30,80.8,2369.3,7,two_year,bank_transfer,2,216.4,1,1,1,0
459,2023-01-01 07:38:00,79,M,north,2,20.0,38.0,1,month-to-month,mailed_check,3,411.9,0,0,0,0
460,2023-01-01 07:39:00,25,M,east,1,75.1,75.1,2,month-to-month,electronic_check,0,0.1,0,0,0,0
461,2023-01-01 07:40:00,70,M,east,6,19.65,100.9,1,month-to-month,mailed_check,1,448.2,0,0,0,0
462,2023-01-01 07:41:00,28,F,west,24,69.45,1614.05,5,month-to-month,bank_transfer,2,203.4,1,0,0,0
463,2023-01-01 07:42:00,72,M,south,4,101.15,385.9,5,month-to-month,electronic_check,0,345.7,0,1,0,1
464,2023-01-01 07:43:00,48,M,north,7,99.8,673.25,5,month-to-month,electronic_check,2,456.9,1,0,0,1
465,2023-01-01 07:44:00,18,M,west,72,116.05,8404.9,8,two_year,bank_transfer,0,306.5,1,1,1,0
466,2023-01-01 07:45:00,88,M,east,70,40.05,2799.75,3,two_year,mailed_check,0,388.3,0,0,1,0
467,2023-01-01 07:46:00,30,M,south,64,102.1,6538.45,6,two_year,electronic_check,2,552.0,0,1,1,0
468,2023-01-01 07:47:00,61,M,south,72,89.7,6588.95,4,one_year,electronic_check,1,17.9,1,0,0,0
469,2023-01-01 07:48:00,31,F,south,44,19.9,868.1,1,two_year,mailed_check,1,209.7,0,0,0,0
470,2023-01-01 07:49:00,86,F,south,13,55.95,734.35,3,month-to-month,electronic_check,2,556.1,0,0,0,1
471,2023-01-01 07:50:00,71,F,south,17,20.65,330.6,1,one_year,mailed_check,1,502.5,0,0,0,0
